,Method,Subject,Accelerometer Axis,Average Degree,Network Diameter,Average path length,Activity
1145,HVG,subject9,Z,6.366197723675813,29,13.193185458039718,CLimbing Down
1146,NVG,subject9,X,2.38732414637843,10,4.09100736707239,CLimbing Down
1147,NVG,subject9,Y,2.2036838274262434,21,7.551129083920563,CLimbing Down
1148,NVG,subject9,Z,2.6043536142310146,8,3.8074151185137732,CLimbing Down
1149,HVG,subject9,X,5.208707228462029,23,8.243313581037796,CLimbing Down
1150,HVG,subject9,Y,5.729577951308232,25,10.49031069827034,CLimbing Down
1151,HVG,subject9,Z,4.407367654852487,16,6.396380525304292,CLimbing Down
1152,NVG,subject9,X,2.72837045300392,9,3.9687299807815504,CLimbing Down
1153,NVG,subject9,Y,2.4911208483948837,12,4.6865791159513135,CLimbing Down
1154,NVG,subject9,Z,2.2036838274262434,6,3.2488388853299166,CLimbing Down
1155,HVG,subject9,X,5.729577951308232,16,7.85137732222934,CLimbing Down
1156,HVG,subject9,Y,7.16197243913529,18,8.702314221652786,CLimbing Down
1157,HVG,subject9,Z,4.77464829275686,16,6.737788276745676,CLimbing Down
1158,NVG,subject9,X,2.04627783975294,7,3.543201473414478,CLimbing Down
1159,NVG,subject9,Y,1.6851699856788918,6,3.113629083920564,CLimbing Down
1160,NVG,subject9,Z,1.9757165349338732,7,3.228939782190903,CLimbing Down
1161,HVG,subject9,X,6.366197723675813,19,8.94314541960282,CLimbing Down
1162,HVG,subject9,Y,6.366197723675813,28,11.717048366431774,CLimbing Down
1163,HVG,subject9,Z,6.366197723675813,30,10.714405829596412,CLimbing Down
1164,NVG,subject9,X,2.4911208483948837,14,5.453195067264574,CLimbing Down
1165,NVG,subject9,Y,2.38732414637843,9,3.7459561178731584,CLimbing Down
1166,NVG,subject9,Z,2.291831180523293,9,3.5893257527226137,CLimbing Down
1167,HVG,subject9,X,6.366197723675813,24,9.915478859705317,CLimbing Down
1168,HVG,subject9,Y,6.366197723675813,17,7.513573030108905,CLimbing Down
1169,HVG,subject9,Z,5.729577951308233,19,7.159553171044203,CLimbing Down
1170,NVG,subject10,X,2.2036838274262434,7,3.534593209481102,Walking
1171,NVG,subject10,Y,2.1220659078919377,9,4.033191864189622,Walking
1172,NVG,subject10,Z,2.6043536142310146,9,4.254444266495836,Walking
1173,HVG,subject10,X,6.366197723675813,22,8.9236467008328,Walking
1174,HVG,subject10,Y,7.16197243913529,22,9.541920243433696,Walking
1175,HVG,subject10,Z,4.407367654852487,18,7.343689942344651,Walking
1176,NVG,subject10,X,2.291831180523293,11,4.6687620115310695,Walking
1177,NVG,subject10,Y,2.2036838274262434,8,3.592729019859065,Walking
1178,NVG,subject10,Z,1.909859317102744,7,3.4923126201153107,Walking
1179,HVG,subject10,X,5.729577951308232,26,11.007607303010891,Walking
1180,HVG,subject10,Y,5.729577951308233,25,10.157110826393337,Walking
1181,HVG,subject10,Z,6.366197723675813,20,8.390134529147982,Walking
1182,NVG,subject10,X,2.291831180523293,11,4.393457719410634,Walking
1183,NVG,subject10,Y,2.04627783975294,6,3.7970051249199233,Walking
1184,NVG,subject10,Z,1.5915494309189533,8,4.027306213965407,Walking
1185,HVG,subject10,X,5.208707228462029,26,10.927530429212043,Walking
1186,HVG,subject10,Y,5.729577951308232,32,12.712964445868034,Walking
1187,HVG,subject10,Z,5.208707228462029,34,13.724575592568867,Walking
1188,NVG,subject10,X,2.1220659078919377,17,6.777386290839206,Walking
1189,NVG,subject10,Y,2.04627783975294,22,8.29716527866752,Walking
1190,NVG,subject10,Z,1.909859317102744,8,3.655188981422165,Walking
1191,HVG,subject10,X,4.77464829275686,24,9.390775144138372,Walking
1192,HVG,subject10,Y,5.208707228462029,33,11.840406790518898,Walking
1193,HVG,subject10,Z,5.208707228462029,15,6.638492953235105,Walking
1194,NVG,subject10,X,2.291831180523293,9,3.987147661755285,Walking
1195,NVG,subject10,Y,2.8647889756541165,14,5.595892056374119,Walking
1196,NVG,subject10,Z,2.291831180523293,7,3.376241191543882,Walking
1197,HVG,subject10,X,5.208707228462029,22,7.905188981422166,Walking
1198,HVG,subject10,Y,5.208707228462029,25,8.24727738629084,Walking
1199,HVG,subject10,Z,4.407367654852486,16,7.282471172325432,Walking
1200,NVG,subject10,X,1.8482509520349135,9,3.771740871236387,Walking
1201,NVG,subject10,Y,2.1220659078919377,7,3.191103459320948,Walking
1202,NVG,subject10,Z,1.5485345814346574,5,2.965486867392697,Walking
1203,HVG,subject10,X,7.16197243913529,28,12.212283792440743,Walking
1204,HVG,subject10,Y,7.16197243913529,22,9.408071748878923,Walking
1205,HVG,subject10,Z,6.366197723675813,23,11.031990711082639,Walking
1206,NVG,subject10,X,2.6043536142310146,9,4.421925048046124,Walking
1207,NVG,subject10,Y,2.291831180523293,9,3.758968609865471,Walking
1208,NVG,subject10,Z,2.4911208483948837,9,3.858544202434337,Walking
1209,HVG,subject10,X,6.366197723675813,25,9.989990390775144,Walking
1210,HVG,subject10,Y,6.366197723675813,19,7.868914157591288,Walking
1211,HVG,subject10,Z,5.208707228462029,16,6.574551569506727,Walking
1212,NVG,subject10,X,2.4911208483948837,12,4.240030429212044,Running
1213,NVG,subject10,Y,3.580986219567645,42,14.902065983344011,Running
1214,NVG,subject10,Z,2.4911208483948837,7,3.6157911595131327,Running
1215,HVG,subject10,X,5.208707228462029,20,7.576113068545804,Running
1216,HVG,subject10,Y,7.16197243913529,51,17.41940262652146,Running
1217,HVG,subject10,Z,5.208707228462029,10,5.327674567584881,Running
1218,NVG,subject10,X,2.291831180523293,8,3.8582238949391416,Running
1219,NVG,subject10,Y,2.38732414637843,9,3.9842648942985264,Running
1220,NVG,subject10,Z,2.2036838274262434,10,3.4614029468289558,Running
1221,HVG,subject10,X,4.77464829275686,21,7.8322389493914155,Running
1222,HVG,subject10,Y,5.729577951308232,22,9.961523062139655,Running
1223,HVG,subject10,Z,4.09255567950588,16,6.1180733504164,Running
1224,NVG,subject10,X,3.015567342793806,9,4.378603459320948,Running
1225,NVG,subject10,Y,2.1220659078919377,8,3.8742793081358102,Running
1226,NVG,subject10,Z,1.637022271802352,8,3.4090727098014093,Running
1227,HVG,subject10,X,5.729577951308233,17,7.605341127482383,Running
1228,HVG,subject10,Y,5.208707228462029,22,9.02426329276105,Running
1229,HVG,subject10,Z,4.407367654852487,22,9.3888933376041,Running
1230,NVG,subject10,X,2.8647889756541165,34,12.906470211402947,Running
1231,NVG,subject10,Y,5.208707228462029,75,26.328595451633568,Running
1232,NVG,subject10,Z,2.1220659078919377,9,3.757286995515695,Running
1233,HVG,subject10,X,5.729577951308232,40,14.805733504163998,Running
1234,HVG,subject10,Y,7.16197243913529,79,27.09453074951954,Running
1235,HVG,subject10,Z,5.208707228462029,17,7.646300448430493,Running
1236,NVG,subject10,X,2.4911208483948837,7,3.8037716207559256,Running
1237,NVG,subject10,Y,3.819718634205488,50,17.1803731582319,Running
1238,NVG,subject10,Z,3.3703399713577835,11,4.88472934016656,Running
1239,HVG,subject10,X,4.407367654852487,13,6.209681294042281,Running
1240,HVG,subject10,Y,7.16197243913529,55,19.062099615631006,Running
1241,HVG,subject10,Z,4.407367654852487,15,6.538276745675849,Running
1242,NVG,subject10,X,2.38732414637843,14,5.98822869955157,Running
1243,NVG,subject10,Y,3.580986219567645,62,20.350336322869953,Running
1244,NVG,subject10,Z,2.4911208483948837,15,5.75768737988469,Running
1245,HVG,subject10,X,5.208707228462029,19,8.43333600256246,Running
1246,HVG,subject10,Y,6.366197723675813,62,22.483504163997438,Running
1247,HVG,subject10,Z,5.729577951308233,20,8.649903907751442,Running
1248,NVG,subject10,X,3.3703399713577835,30,10.646060217809097,Running
1249,NVG,subject10,Y,2.864788975654116,9,3.824711723254324,Running
1250,NVG,subject10,Z,2.72837045300392,8,3.7731422165278667,Running
1251,HVG,subject10,X,6.366197723675814,33,12.846692825112108,Running
1252,HVG,subject10,Y,4.7746482927568605,16,6.46596732863549,Running
1253,HVG,subject10,Z,5.208707228462029,12,5.722053171044203,Running
1254,NVG,subject10,X,1.7362357428206765,7,3.6464606021780908,Climbing Up
1255,NVG,subject10,Y,2.2036838274262434,11,3.9415038436899423,Climbing Up
1256,NVG,subject10,Z,2.291831180523293,9,4.19234465086483,Climbing Up
1257,HVG,subject10,X,4.77464829275686,21,9.914998398462524,Climbing Up
1258,HVG,subject10,Y,6.366197723675814,27,10.44098334401025,Climbing Up
1259,HVG,subject10,Z,6.366197723675813,30,11.428010890454837,Climbing Up
1260,NVG,subject10,X,1.9757165349338732,9,3.7916399743754003,Climbing Up
1261,NVG,subject10,Y,1.8482509520349135,7,3.6585522101217167,Climbing Up
1262,NVG,subject10,Z,1.7904931097838226,10,3.722373478539398,Climbing Up
1263,HVG,subject10,X,6.366197723675814,27,10.862427930813581,Climbing Up
1264,HVG,subject10,Y,6.366197723675813,29,12.245395579756567,Climbing Up
1265,HVG,subject10,Z,5.729577951308233,24,10.478739590006406,Climbing Up
1266,NVG,subject10,X,2.04627783975294,8,3.7329035874439462,Climbing Up
1267,NVG,subject10,Y,1.909859317102744,9,3.765855221012172,Climbing Up
1268,NVG,subject10,Z,1.7362357428206765,8,3.429212043561819,Climbing Up
1269,HVG,subject10,X,4.407367654852487,28,10.678611467008327,Climbing Up
1270,HVG,subject10,Y,6.366197723675813,27,11.108544202434336,Climbing Up
1271,HVG,subject10,Z,4.77464829275686,24,10.548246316463805,Climbing Up
1272,NVG,subject10,X,1.9757165349338732,12,5.121917040358745,Climbing Up
1273,NVG,subject10,Y,2.04627783975294,17,5.610225816784113,Climbing Up
1274,NVG,subject10,Z,2.1220659078919377,5,2.973814862267777,Climbing Up
1275,HVG,subject10,X,4.77464829275686,19,7.978979820627803,Climbing Up
1276,HVG,subject10,Y,4.407367654852487,24,8.712203715566945,Climbing Up
1277,HVG,subject10,Z,4.77464829275686,13,6.4693305573350415,Climbing Up
1278,NVG,subject10,X,2.291831180523293,9,3.7066383728379244,Climbing Up
1279,NVG,subject10,Y,2.1220659078919377,9,3.7112828315182576,Climbing Up
1280,NVG,subject10,Z,2.1220659078919377,8,3.630204996796925,Climbing Up
1281,HVG,subject10,X,4.77464829275686,17,7.559937540038437,Climbing Up
1282,HVG,subject10,Y,5.729577951308233,18,7.698070147341448,Climbing Up
1283,HVG,subject10,Z,5.208707228462029,18,8.123158231902627,Climbing Up
1284,NVG,subject10,X,1.637022271802352,7,3.300328315182575,Climbing Up
1285,NVG,subject10,Y,1.909859317102744,8,3.479580397181294,Climbing Up
1286,NVG,subject10,Z,1.8482509520349135,8,3.517216527866752,Climbing Up
1287,HVG,subject10,X,7.16197243913529,24,11.338364830237028,Climbing Up
1288,HVG,subject10,Y,8.18511135901176,26,11.551129083920564,Climbing Up
1289,HVG,subject10,Z,6.366197723675814,26,11.879764573991032,Climbing Up
1290,NVG,subject10,X,2.291831180523293,8,3.5838004484304933,Climbing Up
1291,NVG,subject10,Y,2.4911208483948837,10,4.166880204996797,Climbing Up
1292,NVG,subject10,Z,2.4911208483948837,9,4.7507607303010895,Climbing Up
1293,HVG,subject10,X,6.366197723675813,25,9.448030108904549,Climbing Up
1294,HVG,subject10,Y,5.729577951308232,22,8.465006406149904,Climbing Up
1295,HVG,subject10,Z,5.729577951308232,19,8.420844010249839,Climbing Up
1296,NVG,subject10,X,2.1220659078919377,7,3.325992953235106,CLimbing Down
1297,NVG,subject10,Y,1.909859317102744,13,4.950592568866112,CLimbing Down
1298,NVG,subject10,Z,2.291831180523293,8,3.5184577194106343,CLimbing Down
1299,HVG,subject10,X,5.729577951308233,16,7.71040198590647,CLimbing Down
1300,HVG,subject10,Y,4.7746482927568605,21,9.567064381806535,CLimbing Down
1301,HVG,subject10,Z,5.208707228462029,14,6.657471172325432,CLimbing Down
1302,NVG,subject10,X,1.909859317102744,8,3.788276745675849,CLimbing Down
1303,NVG,subject10,Y,1.9757165349338732,9,3.7044762972453555,CLimbing Down
1304,NVG,subject10,Z,1.909859317102744,7,3.801529468289558,CLimbing Down
1305,HVG,subject10,X,5.208707228462029,21,9.954356181934656,CLimbing Down
1306,HVG,subject10,Y,6.366197723675813,32,11.528347213324793,CLimbing Down
1307,HVG,subject10,Z,5.729577951308233,28,11.559176809737348,CLimbing Down
1308,NVG,subject10,X,2.1220659078919377,7,3.4993994234465085,CLimbing Down
1309,NVG,subject10,Y,1.8482509520349135,5,3.0359144778987828,CLimbing Down
1310,NVG,subject10,Z,1.507783671396903,7,3.325072069186419,CLimbing Down
1311,HVG,subject10,X,4.09255567950588,16,6.925808776425368,CLimbing Down
1312,HVG,subject10,Y,6.366197723675814,20,9.341848174247277,CLimbing Down
1313,HVG,subject10,Z,5.208707228462029,31,10.975336322869955,CLimbing Down
1314,NVG,subject10,X,2.1220659078919377,7,3.5231422165278667,CLimbing Down
1315,NVG,subject10,Y,2.6043536142310146,22,8.988829276105061,CLimbing Down
1316,NVG,subject10,Z,2.04627783975294,8,3.0528907751441383,CLimbing Down
1317,HVG,subject10,X,4.77464829275686,19,7.713124599615631,CLimbing Down
1318,HVG,subject10,Y,5.208707228462029,29,11.59921524663677,CLimbing Down
1319,HVG,subject10,Z,5.208707228462029,17,7.352938821268418,CLimbing Down
1320,NVG,subject10,X,2.4911208483948837,8,3.7037956438180655,CLimbing Down
1321,NVG,subject10,Y,2.2036838274262434,7,3.8753203074951954,CLimbing Down
1322,NVG,subject10,Z,2.38732414637843,7,3.3560618193465728,CLimbing Down
1323,HVG,subject10,X,5.208707228462029,19,8.665158552210121,CLimbing Down
1324,HVG,subject10,Y,6.366197723675813,16,7.506326073030109,CLimbing Down
1325,HVG,subject10,Z,4.77464829275686,15,6.170523702754645,CLimbing Down
1326,NVG,subject10,X,2.04627783975294,8,3.598134208840487,CLimbing Down
1327,NVG,subject10,Y,1.909859317102744,9,4.030909673286355,CLimbing Down
1328,NVG,subject10,Z,1.8482509520349135,7,3.4493914157591288,CLimbing Down
1329,HVG,subject10,X,4.77464829275686,22,9.499559577194105,CLimbing Down
1330,HVG,subject10,Y,5.208707228462029,25,8.990711082639335,CLimbing Down
1331,HVG,subject10,Z,4.77464829275686,21,8.782190903267136,CLimbing Down
1332,NVG,subject10,X,2.6043536142310146,20,7.340526905829597,CLimbing Down
1333,NVG,subject10,Y,2.2036838274262434,8,3.3619074311338886,CLimbing Down
1334,NVG,subject10,Z,2.2036838274262434,8,3.3496156310057654,CLimbing Down
1335,HVG,subject10,X,5.729577951308233,28,10.183656310057655,CLimbing Down
1336,HVG,subject10,Y,5.208707228462029,18,7.327474375400384,CLimbing Down
1337,HVG,subject10,Z,4.77464829275686,19,7.061859385009609,CLimbing Down
1338,NVG,subject11,X,1.909859317102744,7,3.3165438821268416,Walking
1339,NVG,subject11,Y,2.2036838274262434,7,3.5673046124279306,Walking
1340,NVG,subject11,Z,2.72837045300392,10,3.999039077514414,Walking
1341,HVG,subject11,X,5.729577951308233,19,8.6181534272902,Walking
1342,HVG,subject11,Y,8.18511135901176,26,10.893938180653427,Walking
1343,HVG,subject11,Z,5.729577951308232,25,8.11951473414478,Walking
1344,NVG,subject11,X,2.04627783975294,6,3.4491511851377323,Walking
1345,NVG,subject11,Y,2.291831180523293,8,3.769098334401025,Walking
1346,NVG,subject11,Z,1.7904931097838226,7,3.354700512491992,Walking
1347,HVG,subject11,X,4.7746482927568605,17,7.415038436899423,Walking
1348,HVG,subject11,Y,8.18511135901176,21,9.727658552210121,Walking
1349,HVG,subject11,Z,5.208707228462029,18,8.108904548366432,Walking
1350,NVG,subject11,X,2.6043536142310146,9,4.139854260089686,Walking
1351,NVG,subject11,Y,1.6851699856788918,7,3.3096973094170403,Walking
1352,NVG,subject11,Z,1.5915494309189533,13,4.317184497117233,Walking
1353,HVG,subject11,X,6.366197723675813,22,10.869875080076874,Walking
1354,HVG,subject11,Y,6.366197723675814,34,12.527386290839205,Walking
1355,HVG,subject11,Z,5.729577951308233,44,14.988308776425368,Walking
1356,NVG,subject11,X,1.8482509520349135,10,3.9173206278026904,Walking
1357,NVG,subject11,Y,1.909859317102744,21,7.9125560538116595,Walking
1358,NVG,subject11,Z,1.9757165349338732,7,3.3582238949391416,Walking
1359,HVG,subject11,X,4.77464829275686,19,9.340767136450992,Walking
1360,HVG,subject11,Y,5.208707228462029,26,12.089125560538116,Walking
1361,HVG,subject11,Z,4.407367654852487,18,8.061418962203716,Walking
1362,NVG,subject11,X,2.04627783975294,7,3.562019538757207,Walking
1363,NVG,subject11,Y,2.38732414637843,13,5.129364189622037,Walking
1364,NVG,subject11,Z,1.909859317102744,7,3.2676969891095453,Walking
1365,HVG,subject11,X,5.729577951308232,17,7.675048046124279,Walking
1366,HVG,subject11,Y,5.729577951308233,26,8.228058936579115,Walking
1367,HVG,subject11,Z,5.729577951308232,16,8.85486066623959,Walking
1368,NVG,subject11,X,1.7904931097838226,7,3.3341207559256887,Walking
1369,NVG,subject11,Y,1.909859317102744,7,3.3084160794362587,Walking
1370,NVG,subject11,Z,1.9757165349338732,9,3.6012972453555414,Walking
1371,HVG,subject11,X,5.729577951308232,23,10.039838244714927,Walking
1372,HVG,subject11,Y,7.16197243913529,25,10.148102178090967,Walking
1373,HVG,subject11,Z,7.16197243913529,21,9.46396540679052,Walking
1374,NVG,subject11,X,2.38732414637843,8,3.755124919923126,Walking
1375,NVG,subject11,Y,2.38732414637843,8,3.8754404228058936,Walking
1376,NVG,subject11,Z,2.1220659078919377,7,3.451953875720692,Walking
1377,HVG,subject11,X,7.16197243913529,22,9.335321909032672,Walking
1378,HVG,subject11,Y,5.729577951308232,19,7.607503203074952,Walking
1379,HVG,subject11,Z,4.407367654852487,13,6.329476297245355,Walking
1380,NVG,subject11,X,1.9757165349338732,6,3.5348334401024983,Running
1381,NVG,subject11,Y,2.6043536142310146,18,5.907270980140935,Running
1382,NVG,subject11,Z,2.2036838274262434,7,3.3925368353619474,Running
1383,HVG,subject11,X,4.09255567950588,18,8.086923446508647,Running
1384,HVG,subject11,Y,5.208707228462029,27,8.740590967328636,Running
1385,HVG,subject11,Z,4.77464829275686,20,6.534433055733504,Running
1386,NVG,subject11,X,1.6851699856788918,7,3.1981502242152464,Running
1387,NVG,subject11,Y,2.6043536142310146,11,4.6739670083279945,Running
1388,NVG,subject11,Z,1.9757165349338732,7,3.3650304292120437,Running
1389,HVG,subject11,X,6.366197723675813,25,10.637091607943626,Running
1390,HVG,subject11,Y,6.366197723675813,30,11.83199871877002,Running
1391,HVG,subject11,Z,5.729577951308232,23,9.204035874439462,Running
1392,NVG,subject11,X,2.72837045300392,10,4.327154067905189,Running
1393,NVG,subject11,Y,2.291831180523293,10,3.8430493273542603,Running
1394,NVG,subject11,Z,2.291831180523293,7,3.363629083920564,Running
1395,HVG,subject11,X,4.77464829275686,23,8.411314862267776,Running
1396,HVG,subject11,Y,4.77464829275686,17,8.29304131966688,Running
1397,HVG,subject11,Z,4.77464829275686,14,5.861266816143497,Running
1398,NVG,subject11,X,2.38732414637843,20,8.353539397821908,Running
1399,NVG,subject11,Y,3.3703399713577835,22,8.692264573991032,Running
1400,NVG,subject11,Z,1.7904931097838226,9,4.098014093529788,Running
1401,HVG,subject11,X,4.77464829275686,31,11.784232863549008,Running
1402,HVG,subject11,Y,5.729577951308233,31,10.46036194746957,Running
1403,HVG,subject11,Z,5.729577951308233,20,9.87083600256246,Running
1404,NVG,subject11,X,2.72837045300392,10,4.227338244714926,Running
1405,NVG,subject11,Y,3.3703399713577835,31,9.988308776425368,Running
1406,NVG,subject11,Z,2.4911208483948837,8,3.772581678411275,Running
1407,HVG,subject11,X,6.366197723675813,18,8.148302370275465,Running
1408,HVG,subject11,Y,5.729577951308233,34,11.937179692504804,Running
1409,HVG,subject11,Z,4.77464829275686,16,6.770940102498399,Running
1410,NVG,subject11,X,2.291831180523293,9,4.096332479180012,Running
1411,NVG,subject11,Y,2.864788975654116,31,12.014694106342088,Running
1412,NVG,subject11,Z,2.2036838274262434,7,3.3474935938500963,Running
1413,HVG,subject11,X,5.729577951308233,24,10.24095131326073,Running
1414,HVG,subject11,Y,5.729577951308233,36,14.003723574631646,Running
1415,HVG,subject11,Z,5.729577951308232,17,7.648862908392056,Running
1416,NVG,subject11,X,4.77464829275686,33,12.717969250480461,Running
1417,NVG,subject11,Y,2.7283704530039206,10,4.389854260089686,Running
1418,NVG,subject11,Z,2.72837045300392,8,4.202314221652787,Running
1419,HVG,subject11,X,11.459155902616464,39,15.137852338244715,Running
1420,HVG,subject11,Y,5.208707228462029,16,6.8723975016015375,Running
1421,HVG,subject11,Z,7.16197243913529,16,6.880605381165919,Running
1422,NVG,subject11,X,1.909859317102744,7,3.142136450992953,Climbing Up
1423,NVG,subject11,Y,1.8482509520349135,6,3.1455797565663035,Climbing Up
1424,NVG,subject11,Z,2.1220659078919377,10,4.3816463805253045,Climbing Up
1425,HVG,subject11,X,4.77464829275686,21,9.141295643818065,Climbing Up
1426,HVG,subject11,Y,6.366197723675814,23,10.254404228058936,Climbing Up
1427,HVG,subject11,Z,6.366197723675814,23,9.945627802690582,Climbing Up
1428,NVG,subject11,X,2.2036838274262434,8,3.840366752081999,Climbing Up
1429,NVG,subject11,Y,1.909859317102744,7,3.6877402306213964,Climbing Up
1430,NVG,subject11,Z,1.7904931097838226,8,3.7400304292120437,Climbing Up
1431,HVG,subject11,X,7.16197243913529,21,10.582158872517617,Climbing Up
1432,HVG,subject11,Y,7.16197243913529,32,12.403066944266495,Climbing Up
1433,HVG,subject11,Z,5.729577951308233,27,12.250320307495196,Climbing Up
1434,NVG,subject11,X,2.38732414637843,9,4.003563420884048,Climbing Up
1435,NVG,subject11,Y,1.9757165349338732,8,3.893337604099936,Climbing Up
1436,NVG,subject11,Z,1.7362357428206765,9,3.2279388212684177,Climbing Up
1437,HVG,subject11,X,4.77464829275686,23,8.97145259449071,Climbing Up
1438,HVG,subject11,Y,7.16197243913529,46,17.981502242152466,Climbing Up
1439,HVG,subject11,Z,5.208707228462029,27,11.072069186418963,Climbing Up
1440,NVG,subject11,X,1.7904931097838226,7,3.1170323510570146,Climbing Up
1441,NVG,subject11,Y,1.637022271802352,9,4.325752722613709,Climbing Up
1442,NVG,subject11,Z,1.8482509520349135,7,3.0642616912235745,Climbing Up
1443,HVG,subject11,X,4.7746482927568605,27,9.024223254324152,Climbing Up
1444,HVG,subject11,Y,5.208707228462029,27,9.161635169762972,Climbing Up
1445,HVG,subject11,Z,5.208707228462029,21,7.779268097373478,Climbing Up
1446,NVG,subject11,X,2.1220659078919377,7,3.477578475336323,Climbing Up
1447,NVG,subject11,Y,1.8482509520349135,8,3.882487187700192,Climbing Up
1448,NVG,subject11,Z,1.6851699856788918,7,3.0152546444586803,Climbing Up
1449,HVG,subject11,X,6.366197723675813,15,7.37776265214606,Climbing Up
1450,HVG,subject11,Y,4.77464829275686,17,7.681494234465086,Climbing Up
1451,HVG,subject11,Z,5.208707228462029,19,8.791720051249198,Climbing Up
1452,NVG,subject11,X,1.9757165349338732,8,3.516535874439462,Climbing Up
1453,NVG,subject11,Y,1.7904931097838226,9,3.4498318385650224,Climbing Up
1454,NVG,subject11,Z,2.1220659078919377,8,3.573070147341448,Climbing Up
1455,HVG,subject11,X,5.729577951308233,31,10.85838404868674,Climbing Up
1456,HVG,subject11,Y,6.366197723675813,26,11.101737668161435,Climbing Up
1457,HVG,subject11,Z,7.16197243913529,26,10.058496156310058,Climbing Up
1458,NVG,subject11,X,1.9757165349338732,6,3.347693786034593,Climbing Up
1459,NVG,subject11,Y,2.04627783975294,7,3.2751040999359384,Climbing Up
1460,NVG,subject11,Z,2.2036838274262434,7,3.313460922485586,Climbing Up
1461,HVG,subject11,X,5.208707228462029,21,8.676489429852658,Climbing Up
1462,HVG,subject11,Y,6.366197723675814,17,7.811178731582319,Climbing Up
1463,HVG,subject11,Z,5.208707228462029,20,8.07286995515695,Climbing Up
1464,NVG,subject11,X,1.909859317102744,8,3.4951553491351697,CLimbing Down
1465,NVG,subject11,Y,1.7362357428206765,8,3.352378283151826,CLimbing Down
1466,NVG,subject11,Z,2.1220659078919377,8,3.974855861627162,CLimbing Down
1467,HVG,subject11,X,7.16197243913529,25,10.90835201793722,CLimbing Down
1468,HVG,subject11,Y,6.366197723675813,26,10.611667200512493,CLimbing Down
1469,HVG,subject11,Z,6.366197723675813,26,9.869835041639975,CLimbing Down
1470,NVG,subject11,X,1.909859317102744,7,3.6949071108263936,CLimbing Down
1471,NVG,subject11,Y,2.291831180523293,13,4.087003523382447,CLimbing Down
1472,NVG,subject11,Z,2.1220659078919377,7,3.520339525944907,CLimbing Down
1473,HVG,subject11,X,5.208707228462029,21,9.350216207559257,CLimbing Down
1474,HVG,subject11,Y,5.729577951308233,40,10.791559897501601,CLimbing Down
1475,HVG,subject11,Z,5.729577951308232,28,9.56866591928251,CLimbing Down
1476,NVG,subject11,X,2.8647889756541165,9,4.222773862908392,CLimbing Down
1477,NVG,subject11,Y,1.8482509520349135,9,3.7698991031390134,CLimbing Down
1478,NVG,subject11,Z,2.04627783975294,9,3.6026585522101215,CLimbing Down
1479,HVG,subject11,X,5.729577951308232,18,8.129604420243433,CLimbing Down
1480,HVG,subject11,Y,6.366197723675814,29,13.624159192825113,CLimbing Down
1481,HVG,subject11,Z,6.366197723675814,48,17.01529468289558,CLimbing Down
1482,NVG,subject11,X,2.2036838274262434,9,3.789798206278027,CLimbing Down
1483,NVG,subject11,Y,1.6851699856788918,9,3.767296604740551,CLimbing Down
1484,NVG,subject11,Z,2.4911208483948837,7,3.6110265855221013,CLimbing Down
1485,HVG,subject11,X,4.407367654852487,16,6.5110105701473415,CLimbing Down
1486,HVG,subject11,Y,4.77464829275686,15,7.247998078155029,CLimbing Down
1487,HVG,subject11,Z,4.407367654852487,16,6.88749199231262,CLimbing Down
1488,NVG,subject11,X,2.2036838274262434,6,3.424167200512492,CLimbing Down
1489,NVG,subject11,Y,2.1220659078919377,9,3.440622998078155,CLimbing Down
1490,NVG,subject11,Z,1.9757165349338732,7,3.5862427930813583,CLimbing Down
1491,HVG,subject11,X,4.77464829275686,17,7.0862828315182576,CLimbing Down
1492,HVG,subject11,Y,5.208707228462029,17,7.436539077514414,CLimbing Down
1493,HVG,subject11,Z,5.729577951308233,20,9.039277706598334,CLimbing Down
1494,NVG,subject11,X,1.9757165349338732,9,3.3660714285714284,CLimbing Down
1495,NVG,subject11,Y,1.8482509520349135,6,3.1613549007046764,CLimbing Down
1496,NVG,subject11,Z,1.909859317102744,8,3.758127802690583,CLimbing Down
1497,HVG,subject11,X,5.729577951308233,26,10.991031390134529,CLimbing Down
1498,HVG,subject11,Y,5.729577951308233,20,8.636651185137731,CLimbing Down
1499,HVG,subject11,Z,7.16197243913529,29,13.310938500960923,CLimbing Down
1500,NVG,subject11,X,2.04627783975294,6,3.251681614349776,CLimbing Down
1501,NVG,subject11,Y,2.6043536142310146,7,3.6720451633568225,CLimbing Down
1502,NVG,subject11,Z,2.4911208483948837,8,4.050448430493273,CLimbing Down
1503,HVG,subject11,X,8.18511135901176,24,10.045683856502242,CLimbing Down
1504,HVG,subject11,Y,6.366197723675813,18,8.154428251121077,CLimbing Down
1505,HVG,subject11,Z,6.366197723675813,20,7.89862267777066,CLimbing Down
1506,NVG,subject12,X,1.637022271802352,6,3.067985265855221,Walking
1507,NVG,subject12,Y,2.04627783975294,6,3.558736386931454,Walking
1508,NVG,subject12,Z,2.1220659078919377,8,3.849095131326073,Walking
1509,HVG,subject12,X,6.366197723675813,19,8.79099935938501,Walking
1510,HVG,subject12,Y,6.366197723675813,23,9.298366431774504,Walking
1511,HVG,subject12,Z,5.208707228462029,15,8.449671684817424,Walking
1512,NVG,subject12,X,2.4911208483948837,9,4.281590326713645,Walking
1513,NVG,subject12,Y,2.04627783975294,8,3.9093529788597055,Walking
